"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"BIIB","Biogen Inc.","Healthcare","Drug Manufacturers - General","31982630912","34261829632","23.318623","13.030047","4.55","1.7142925","3.2184105","3.448","9.68","","","0.0","","","9937399808","0.019","0.78720003","0.22899","0.13805","3539599872","0.077010006","0.059520002","35.181","4282700032","6561900032","1930925056","2590799872","3.065","0.311","216.63","216.03","219.72","121.05","193.8616","176.6051","0.177","1229357","147637117","147176489","0.9047619047619048"
"BLK","BlackRock, Inc.","Financial Services","Asset Management","154733772800","155946680320","24.269985","15.58152","1.22","2.604133","6.0353293","6.083","15.08","2.41","22.92","0.5376","2.34","1780617600","25638000640","0.27","0.46890998","0.35638002","0.24396999","10341000192","0.118990004","0.03615","23.635","13144999936","14965000192","7082375168","4075000064","2.168","0.459","950.17","964.71","1219.94","917.39","1043.2822","1066.2468","1.434","731958","155233989","144148730","1.0"
"BX","Blackstone Inc.","Financial Services","Asset Management","140413452288","116103462912","29.532133","15.245982","1.94","10.779769","9.752668","8.064","","4.33","4.97","1.2154","3.38","1777852800","14397440000","0.057","1.0","0.38032","0.21213","","0.29533002","0.13028","72.022","2605123072","15424749568","","4544989184","0.896","0.039","114.88","115.4","190.09","101.73","120.4768","137.666","1.585","5829311","742180737","746245741","0.9285714285714286"
"XYZ","Block, Inc.","Technology","Software - Infrastructure","46436020224","47214133248","60.953125","15.64706","0.84","2.115567","1.8969944","1.929","29.962","","","0.0","","","24478734336","0.049","0.45078","-0.02632","0.03297","1575778944","0.03743","0.02053","37.514","7320968192","8133390848","-794561728","3411973120","1.986","","78.02","77.82","82.5","48.21","71.756","67.29685","2.552","5863595","535195000","530044391","0.8809523809523809"
"BNY","The Bank of New York Mellon Cor","Financial Services","Banks - Diversified","98701312000","-62767693824","17.819084","14.702109","1.59","2.5018268","4.755773","-3.024","","1.47","2.12","0.2556","2.61","1777248000","20753999872","0.134","0.0","0.37647998","0.28722","","0.13472","0.01196","","247720001536","80384000000","","3304999936","","0.418","143.8","143.56","148.5","89.64","138.6112","120.8989","1.065","3944263","686379045","684491503","0.8809523809523809"
"BA","The Boeing Company","Industrials","Aerospace & Defense","169240625152","198682624000","84.85771","51.34368","23.54","28.282177","1.8359002","2.155","-60.964","","","0.0","2.48","1581552000","92184002560","0.14","0.048249997","0.01715","0.024600001","-3259000064","1.69947","-0.02069","828.696","20177999872","49614000128","2554249984","2502000128","1.176","","214.69","217.25","254.35","176.77","223.9044","218.2719","1.198","6635912","788302331","756423385","0.9285714285714286"
"BKNG","Booking Holdings Inc.","Consumer Cyclical","Travel Services","141345587200","144497573888","24.032938","14.825622","0.78","-16.308449","5.1051245","5.219","13.923","0.88","1.61","0.20729999","","1780617600","27687000064","0.162","0.86987","0.25035998","0.22227","10378000384","","0.22259001","","16024000512","19175999488","7075125248","9340999680","1.057","2.4","182.41","181.46","233.5764","150.14","169.0762","189.34991","1.088","7951557","774878436","772468564","0.9285714285714286"
"BSX","Boston Scientific Corporation","Healthcare","Medical Devices","64626724864","74442719232","18.192467","11.68748","0.54","2.4985633","3.135089","3.611","13.535","","","0.0","","","20614000640","0.116","0.68943","0.20603001","0.17294","5500000256","0.14661","0.060749996","42.25","1452999936","11029000192","2807124992","4341000192","1.9","1.0","43.48","44.23","109.5","43.37","52.6804","79.3131","0.559","20473901","1486355179","1482356884","0.9047619047619048"
"BMY","Bristol-Myers Squibb Company","Healthcare","Drug Manufacturers - General","119583694848","155560689664","16.403362","9.496935","1.49","5.958486","2.4665585","3.209","8.199","4.3","2.52","0.7003","3.96","1782950400","48482000896","0.026","0.71981","0.33040002","0.15006","18973999104","0.38731998","0.10689","230.967","10485999616","46428999680","9851750400","13306000384","1.42","0.092","58.56","57.52","62.89","42.52","57.078","53.85705","0.238","11611949","2042071247","2038926457","1.0"
"AVGO","Broadcom Inc.","Technology","Semiconductors","1771960795136","1817239748608","62.075","19.202631","0.66","20.208899","23.480564","24.081","43.181","0.7","2.6","0.41259998","1.87","1782086400","75464998912","0.479","0.76284","0.48988","0.38848","42083999744","0.37280998","0.121190004","74.018","19627999232","64907001856","27212249088","33621999616","2.238","0.854","372.45","365.02","495.0","262.66","411.445","361.33075","1.433","26250400","4757580198","4698919234","1.0"
"BR","Broadridge Financial Solutions, Inc.","Technology","Information Technology Services","15664759808","18766458880","14.485561","13.015093","0.95","5.5592494","2.1393223","2.563","10.651","2.88","3.9","0.407","1.64","1781222400","7322299904","0.078","0.31314","0.18402","0.15028","1761900032","0.42314","0.091709994","120.878","305600000","3407300096","1187662464","1367900032","0.943","0.151","135.44","137.93","271.91","133.83","149.5424","194.0293","0.888","1583917","115658297","115092728","1.0"
"BRO","Brown & Brown, Inc.","Financial Services","Insurance Brokers","21679104000","28819103744","20.833876","13.13134","1.51","1.7020144","3.4642224","4.605","11.593","1.01","0.65","0.2052","0.65","1778457600","6257999872","0.357","0.53372","0.47180998","0.18360001","2486000128","0.11926","0.05515","64.37","1003000000","8119000064","1522499968","1499000064","1.017","-0.079","63.96","64.22","111.09","53.81","59.6884","73.7574","0.624","3208977","338947841","291986618","1.0"
"BF-B","Brown-Forman Corporation","Consumer Defensive","Beverages - Wineries & Distilleries","12719716352","15022716928","18.117647","16.189413","4.49","3.1629393","3.2382169","3.825","12.677","3.32","0.92","0.598","1.84","1781049600","3928000000","0.02","0.6054","0.23246","0.18202999","1184999936","0.17846","0.08636","64.95","308000000","2611000064","739625024","1000000000","3.239","-0.627","27.72","27.96","31.92","22.61","26.6634","27.3217","0.354","4003619","290383416","318598636","1.0"
"BLDR","Builders FirstSource, Inc.","Industrials","Building Products & Equipment","9735243776","14928821248","34.545803","15.393329","2.02","2.4303207","0.6568893","1.007","12.359","","","0.0","","","14820218880","-0.101","0.29888","0.0050199996","0.01967","1207911936","0.06958","0.033970002","132.159","98342000","5291918848","640900096","1171011968","1.759","","90.51","89.14","151.03","65.1","78.8596","101.77695","1.45","2613396","107559876","104409447","0.8809523809523809"
"BG","Bunge Global SA","Consumer Defensive","Farm Products","21167376384","37189378048","28.710526","10.007429","1.37","1.3192261","0.26279536","0.462","16.647","2.64","2.88","0.7368","2.62","1787011200","80546996224","0.878","0.04442","0.01235","0.00848","2233999872","0.04933","0.02379","93.214","1700999936","16291000320","-6827500032","588000000","1.599","-0.764","109.1","110.54","134.87","71.6","122.7776","108.1152","0.617","1677387","194018115","159649746","1.0"
"BXP","BXP, Inc.","Real Estate","REIT - Office","11959347200","29111947264","33.873737","32.725693","2.59","2.0656626","3.7863076","9.217","18.228","4.17","2.8","1.5477","5.27","1782777600","3158577920","0.006","0.56131","0.25675","0.10042","1597104000","0.05525","0.01675","211.994","512783008","16362374144","941118656","1191586944","0.979","0.655","67.07","67.4","79.33","49.72","61.1876","64.6601","1.062","1709484","159477391","147827568","1.0"
"CHRW","C.H. Robinson Worldwide, Inc.","Industrials","Integrated Freight & Logistics","21777043456","23261865984","37.474648","25.157892","2.53","12.8094015","1.3443484","1.436","26.213","1.36","2.52","0.5061","2.28","1780617600","16198957056","-0.008","0.08574","0.049060002","0.03698","887430976","0.34838","0.1008","96.501","159664992","1644486016","642142272","876587008","1.586","0.099","184.75","179.33","203.34","95.04","179.2716","165.30334","0.925","1786077","117873042","117435733","1.0"
"CDNS","Cadence Design Systems, Inc.","Technology","Software - Application","102802137088","104339341312","86.88112","39.65199","3.58","15.667746","18.594563","18.873","51.801","","","0.0","","","5528612864","0.187","0.86079","0.29699","0.21180001","2014227968","0.20656","0.10389","46.992","1546153984","3083354112","1499152256","1597542016","1.471","0.23","372.72","377.27","416.69","262.75","364.1224","327.07446","1.149","2472022","275816000","274547246","0.9047619047619048"
"CPT","Camden Property Trust","Real Estate","REIT - Residential","11567835136","16448398336","32.60894","73.12062","9.17","3.0127227","7.298899","10.378","19.579","3.63","4.24","1.176","3.35","1782777600","1584873984","-0.005","0.61622","0.037249997","0.24486999","840089984","0.09064999","0.015829999","104.147","40684000","4275068928","688079616","826510016","0.104","0.121","116.74","116.31","116.75","96.53","107.6566","105.61705","0.814","1227166","99090596","102015127","1.0"
"COF","Capital One Financial Corporation","Financial Services","Credit Services","124608413696","107773386752","62.04908","8.3285885","0.22","1.1658453","3.4316988","2.968","","1.58","3.2","0.86120003","1.65","1779148800","36310999040","0.463","0.0","0.28586","0.08876","","0.03259","0.00487","","79386001408","55874998272","","29073999872","","-0.032","202.28","204.0","259.64","174.24","190.9298","209.02396","1.037","4681585","616019481","609392654","0.8809523809523809"
"CAH","Cardinal Health, Inc.","Healthcare","Medical Distribution","55324106752","60463108096","36.119267","19.69025","1.47","-19.601694","0.22064772","0.241","15.138","0.87","2.05","0.31190002","2.25","1782864000","250735001600","0.11","0.037550002","0.01413","0.0062","3993999872","","0.03601","","3936999936","8915999744","4849999872","5001999872","0.907","-0.195","236.22","237.92","240.93","137.75","205.892","199.7481","0.526","2176249","234205855","233732759","0.9523809523809523"
"CCL","Carnival Corporation Ltd.","Consumer Cyclical","Travel Services","40048680960","63923056640","13.148648","11.088109","1.18","3.0882354","1.4663938","2.341","8.754","1.03","0.3","0.1351","4.21","1779062400","27310999552","0.053","0.55676997","0.12787","0.11237001","7302000128","0.26689","0.05367","201.556","2243000064","26169999360","1899374976","6793999872","0.334","-0.065","29.19","29.07","34.03","23.45","27.306","28.29575","2.331","27954982","1372000000","1364690989","1.0"
"CARR","Carrier Global Corporation","Industrials","Building Products & Equipment","60989521920","72540520448","48.953335","22.947449","1.77","4.5383186","2.78873","3.317","23.095","1.31","0.96","0.61","1.28","1784592000","21870000128","0.024","0.25180998","0.06572","0.059899997","3140999936","0.09907","0.031489998","91.102","1371000064","12572999680","849750016","2108999936","1.05","-0.407","73.43","73.59","81.09","50.24","66.4986","59.959","1.337","6578587","830580423","790372025","1.0"
"CVNA","Carvana Co.","Consumer Cyclical","Auto & Truck Dealerships","69890375680","49272897536","36.83237","29.447104","","12.24678","3.1032047","2.188","21.039","","","0.0","","","22521999360","0.52","0.20131001","0.09033","0.06398","2342000128","0.60172004","0.114300005","121.351","2902000128","5621000192","196750000","911000000","4.087","0.119","63.72","62.35","97.378","54.464","71.45604","73.26667","3.449","12470874","716288385","702048572","0.8809523809523809"
"CASY","Casey's General Stores, Inc.","Consumer Cyclical","Specialty Retail","28872712192","31254798336","40.658676","33.090363","3.36","7.2865148","1.6441289","1.78","21.093","0.3","2.36","0.118999995","0.55","1785456000","17561100288","0.145","0.24606001","0.05351","0.04068","1481761024","0.19153","0.076079994","73.514","522991008","2905074944","550939648","1377539968","1.01","0.66","780.24","778.63","927.85","490.0","819.6232","659.2454","0.624","664974","37004914","36720716","1.0"
"CAT","Caterpillar Inc.","Industrials","Farm & Heavy Construction Machinery","475878981632","515674570752","51.55638","34.311295","2.37","25.503935","6.7257295","7.288","35.425","0.63","6.52","0.2958","1.72","1784505600","70755000320","0.222","0.28601998","0.18180001","0.13328","14556999680","0.51331","0.085200004","230.793","3316000000","43065999360","3776624896","12320000000","1.353","0.302","1033.19","997.47","1057.07","384.25","900.5838","688.1787","1.603","2896063","460591983","459186019","1.0"
"CBOE","Cboe Global Markets, Inc.","Financial Services","Financial Data & Stock Exchanges","24228397056","23676796928","19.77028","15.731931","2.29","4.509701","5.0560093","4.941","13.27","1.24","2.88","0.2383","1.29","1780012800","4792000000","0.065","0.54107","0.39723","0.25774","1784199936","0.2514","0.10593","29.489","2136199936","1584600064","1003075008","2799699968","1.385","0.544","231.51","242.21","371.18","227.15","309.3194","274.874","0.395","1317723","104653784","104228890","1.0"
"CBRE","CBRE Group, Inc.","Real Estate","Real Estate Services","39849406464","49553408000","31.070774","15.355607","0.73","4.6775966","0.9442539","1.174","22.524","","","0.0","","1713484800","42202001408","0.186","0.18501","0.026500002","0.031089999","2200000000","0.15597","0.02717","113.689","1664000000","10581000192","1094499968","1280000000","1.083","0.981","136.09","137.4","174.27","121.69","136.9448","150.02325","1.221","2281511","292816579","290825426","0.9285714285714286"
